buildingid X Y Z
1263 404.27 514.7 5
1263 398.3 523.49 5
1263 406.52 528.52 5
1263 412.48 519.73 5
1264 406.98 592.1 5
1264 386.1 575.49 5
1264 380.75 582.16 5
1264 401.63 598.77 5
1264 406.98 592.1 5
1265 358.16 595.55 5
1265 369.74 594.39 5
1265 373.35 593.98 5
1265 372.34 584.23 5
1265 338.26 587.68 5
1265 339.27 597.42 5
1265 358.16 595.55 5
1266 369.74 594.39 5
1266 358.16 595.55 5
1266 358.77 604.74 5
1266 370.46 603.92 5
1266 369.74 594.39 5
1267 423.83 1157.36 5
1267 380.83 1153.79 5
1267 379.82 1166.25 5
1267 422.82 1169.81 5
1267 423.83 1157.36 5
1268 425.23 1174.75 5
1268 422.32 1172.6 5
1268 402.71 1198.25 5
1268 405.53 1200.4 5
1268 425.23 1174.75 5
1269 628.44 567.51 6
1269 626.33 585.76 6
1269 644.74 587.78 6
1269 646.76 569.53 6
1269 628.44 567.51 6
1270 618.54 552.42 6
1270 622.74 552.77 6
1270 623.18 547.76 6
1270 631.19 548.47 6
1270 628.44 567.51 6
1270 646.76 569.53 6
1270 644.74 587.78 6
1270 626.33 585.76 6
1270 625.93 588.54 6
1270 638.05 590.15 6
1270 634.79 608.2 6
1270 634.24 612.43 6
1270 636.24 612.72 6
1270 654.67 615.3 6
1270 654.01 619.53 6
1270 661.08 620.59 6
1270 665.36 590.19 6
1270 660.01 589.54 6
1270 664.35 561.47 6
1270 659.48 560.81 6
1270 661.5 543.11 6
1270 623.31 537.77 6
1270 622.26 545.01 6
1270 619.58 544.63 6
1270 618.54 552.42 6
1271 626.33 585.76 6
1271 628.44 567.51 6
1271 631.19 548.47 6
1271 623.18 547.76 6
1271 622.74 552.77 6
1271 618.54 552.42 6
1271 617.68 552.33 6
1271 612.75 586.73 6
1271 616.09 587.21 6
1271 625.93 588.54 6
1271 626.33 585.76 6
1272 275.37 1100.15 5
1272 280.22 1066.85 5
1272 257.49 1063.48 5
1272 255.71 1075.73 5
1272 273.38 1078.33 5
1272 271.27 1092.58 5
1272 262.01 1091.24 5
1272 261.04 1098.04 5
1272 275.37 1100.15 5
1273 328.93 1078.05 9
1273 288.77 1070.2 9
1273 286.5 1081.91 9
1273 326.66 1089.76 9
1273 328.93 1078.05 9
1274 354.22 1080.92 5
1274 340.44 1078.01 5
1274 338.24 1088.39 5
1274 352.01 1091.29 5
1274 354.22 1080.92 5
1275 405.75 1090.5 9
1275 364.04 1081.91 9
1275 361.68 1093.62 9
1275 403.38 1102.21 9
1275 405.75 1090.5 9
1276 428.94 1096.97 9
1276 414.09 1092.98 9
1276 411.39 1102.92 9
1276 426.34 1106.91 9
1276 428.94 1096.97 9
1277 459.3 1112.48 9
1277 467.88 1098.29 9
1277 457.97 1093.97 9
1277 455.34 1098.92 9
1277 436.79 1095.23 9
1277 434.19 1108.72 9
1277 453.98 1112.6 9
1277 454.23 1111.26 9
1277 459.3 1112.48 9
1278 448.92 1071.09 5
1278 443.26 1069.33 5
1278 438.87 1083.75 5
1278 444.53 1085.51 5
1278 448.92 1071.09 5
1279 448.92 1071.09 5
1279 444.53 1085.51 5
1279 466.2 1092.12 5
1279 470.59 1077.7 5
1279 448.92 1071.09 5
1280 492.27 1066.32 5
1280 482.49 1063.44 5
1280 478.29 1077.63 5
1280 488.07 1080.52 5
1280 492.27 1066.32 5
1281 457.52 1091.21 5
1281 439 1084.97 5
1281 436.52 1092.24 5
1281 455.04 1098.48 5
1281 457.52 1091.21 5
1282 442.68 1065.46 5
1282 429.93 1061.64 5
1282 426.95 1071.37 5
1282 430.78 1072.5 5
1282 425.96 1088.71 5
1282 434.88 1091.39 5
1282 442.68 1065.46 5
1283 425.69 1085.5 5
1283 428.88 1072.55 5
1283 423.61 1071.22 5
1283 423.27 1072.79 5
1283 409.1 1069.34 5
1283 406.35 1080.72 5
1283 425.69 1085.5 5
1284 401.02 1069.41 5
1284 376.18 1061.65 5
1284 372.14 1074.73 5
1284 396.98 1082.49 5
1284 401.02 1069.41 5
1285 359.27 1055.38 5
1285 348.92 1052.51 5
1285 344.58 1068.59 5
1285 354.26 1071.26 5
1285 359.27 1055.38 5
1286 359.27 1055.38 5
1286 354.26 1071.26 5
1286 371.22 1076.31 5
1286 375.57 1060.22 5
1286 359.27 1055.38 5
1287 413.36 1057.25 5
1287 395.72 1052.1 5
1287 392.22 1064.06 5
1287 409.86 1069.21 5
1287 413.36 1057.25 5
1288 428.02 1061.36 5
1288 414.71 1057.89 5
1288 412.28 1067.15 5
1288 425.59 1070.62 5
1288 428.02 1061.36 5
1289 368.38 1043.41 5
1289 364.61 1055.81 5
1289 391.27 1063.86 5
1289 395.04 1051.45 5
1289 368.38 1043.41 5
1290 381.86 1031.11 5
1290 373.6 1027.97 5
1290 369.95 1037.71 5
1290 377.92 1040.75 5
1290 381.86 1031.11 5
1291 381.86 1031.11 5
1291 377.92 1040.75 5
1291 419.04 1056.12 5
1291 424.29 1042.13 5
1291 401.81 1033.76 5
1291 400.21 1038.02 5
1291 381.86 1031.11 5
1292 370.46 1027.93 5
1292 357.45 1025.23 5
1292 355.08 1036.83 5
1292 368.09 1039.53 5
1292 370.46 1027.93 5
1293 452.03 1040.49 5
1293 434.75 1034.56 5
1293 433.42 1038.14 5
1293 427.08 1035.96 5
1293 420.18 1056.1 5
1293 466.45 1072.13 5
1293 473.09 1052.78 5
1293 450.53 1044.97 5
1293 452.03 1040.49 5
1294 462.31 1048.03 5
1294 464.06 1042.33 5
1294 473.46 1045.11 5
1294 478.71 1027.45 5
1294 468.65 1024.46 5
1294 469.7 1021 5
1294 459.73 1018.01 5
1294 451.76 1044.94 5
1294 462.31 1048.03 5
1295 457.25 1025.17 5
1295 445.16 1021.11 5
1295 442.33 1029.5 5
1295 446.17 1030.86 5
1295 444.23 1036.68 5
1295 452.57 1039.37 5
1295 457.25 1025.17 5
1296 376.92 1016.57 5
1296 362.51 1011.35 5
1296 358.7 1021.98 5
1296 373.1 1027.2 5
1296 376.92 1016.57 5
1297 388.58 1018.63 5
1297 378.99 1015.75 5
1297 375.75 1026.7 5
1297 385.34 1029.59 5
1297 388.58 1018.63 5
1298 396.04 1020.02 5
1298 391.14 1018.46 5
1298 387.54 1029.98 5
1298 400.3 1034.02 5
1298 402.67 1026.41 5
1298 394.81 1023.93 5
1298 396.04 1020.02 5
1299 413.31 1036.94 5
1299 416.96 1027.2 5
1299 412.64 1025.52 5
1299 411.56 1028.21 5
1299 405.22 1025.8 5
1299 402.55 1032.86 5
1299 413.31 1036.94 5
1300 426.99 1032.52 5
1300 418.15 1029.06 5
1300 415.21 1036.67 5
1300 424.05 1040.13 5
1300 426.99 1032.52 5
1301 375.78 998.06 5
1301 367.23 994.92 5
1301 363.15 1006.34 5
1301 371.69 1009.47 5
1301 375.78 998.06 5
1302 382.38 1003.24 5
1302 377 1001.36 5
1302 373.82 1010.76 5
1302 379.2 1012.63 5
1302 382.38 1003.24 5
1303 397.06 1004.12 5
1303 387.05 999.91 5
1303 383.29 1008.88 5
1303 393.29 1013.09 5
1303 397.06 1004.12 5
1304 443.87 1023.03 5
1304 432.95 1019.84 5
1304 429.36 1032.02 5
1304 440.29 1035.21 5
1304 443.87 1023.03 5
1305 448.5 1014.15 5
1305 437.18 1010.75 5
1305 435.35 1017.01 5
1305 446.66 1020.3 5
1305 448.5 1014.15 5
1306 428.81 1014.38 5
1306 433.03 1015.73 5
1306 435.59 1007.9 5
1306 427.24 1005.21 5
1306 426.63 1007.11 5
1306 411.85 1002.34 5
1306 409.91 1008.16 5
1306 428.81 1014.38 5
1307 433.03 1015.73 5
1307 428.81 1014.38 5
1307 427.48 1018.19 5
1307 398.29 1007.76 5
1307 394.65 1018.05 5
1307 427.97 1029.94 5
1307 433.03 1015.73 5
1308 485.32 1003.1 5
1308 443.52 990.85 5
1308 438.19 1009.28 5
1308 479.99 1021.54 5
1308 485.32 1003.1 5
1309 439.74 991.6 5
1309 403.27 986.88 5
1309 401.53 1000.47 5
1309 437.99 1005.18 5
1309 439.74 991.6 5
1310 391.8 984.82 5
1310 382.2 981.48 5
1310 377.51 995.13 5
1310 387.11 998.47 5
1310 391.8 984.82 5
1311 400.26 991.95 5
1311 401.27 986.6 5
1311 395.82 985.61 5
1311 394.74 991.63 5
1311 390.05 990.85 5
1311 388.72 998.32 5
1311 400.29 1000.38 5
1311 401.69 992.14 5
1311 400.26 991.95 5
1312 380.28 984.3 5
1312 371.17 981.62 5
1312 367.83 992.47 5
1312 376.94 995.15 5
1312 380.28 984.3 5
1313 365.64 977.42 5
1313 337.5 967.08 5
1313 333.23 978.61 5
1313 361.37 988.95 5
1313 365.64 977.42 5
1314 359.58 989.55 5
1314 330.58 979.33 5
1314 326.68 990.41 5
1314 355.67 1000.63 5
1314 359.58 989.55 5
1315 356.53 1008.16 5
1315 342.22 1002.71 5
1315 337.76 1014.36 5
1315 352.08 1019.8 5
1315 356.53 1008.16 5
1316 335.83 998.64 5
1316 327.65 994.94 5
1316 322.7 1005.82 5
1316 330.88 1009.52 5
1316 335.83 998.64 5
1317 315.46 1001.99 5
1317 310 1000.56 5
1317 307.5 1010.5 5
1317 319.09 1013.45 5
1317 320.65 1007.42 5
1317 314.42 1005.79 5
1317 315.46 1001.99 5
1318 330.42 1009.97 5
1318 321.9 1007.95 5
1318 320.78 1012.53 5
1318 329.3 1014.55 5
1318 330.42 1009.97 5
1319 300.61 979.35 5
1319 289.86 975.6 5
1319 285.69 987.24 5
1319 296.25 991 5
1319 300.61 979.35 5
1320 318.04 987.39 5
1320 313.91 985.93 5
1320 309.79 995.79 5
1320 314.59 997.46 5
1320 318.04 987.39 5
1321 313.91 985.93 5
1321 304.89 982.81 5
1321 305.51 981.13 5
1321 300.61 979.35 5
1321 296.25 991 5
1321 309.79 995.79 5
1321 313.91 985.93 5
1322 318.04 987.39 5
1322 314.59 997.46 5
1322 317.95 998.72 5
1322 321.5 988.64 5
1322 318.04 987.39 5
1323 287.74 992.97 5
1323 282.85 991.53 5
1323 279.08 1004.27 5
1323 283.97 1005.71 5
1323 287.74 992.97 5
1324 294.84 995.47 5
1324 289.28 993.71 5
1324 285.5 1005.9 5
1324 290.78 1007.55 5
1324 294.84 995.47 5
1325 294.84 995.47 5
1325 290.78 1007.55 5
1325 305.26 1011.99 5
1325 308.24 1002.38 5
1325 303.35 1000.94 5
1325 304.14 998.25 5
1325 294.84 995.47 5
1326 295.47 1023.76 5
1326 298.3 1015.15 5
1326 303 1016.71 5
1326 304.05 1013.35 5
1326 287.84 1008.06 5
1326 283.96 1020.03 5
1326 295.47 1023.76 5
1327 323.16 1064.53 5
1327 325.74 1053.82 5
1327 292.8 1045.69 5
1327 289.79 1057.97 5
1327 296.78 1059.7 5
1327 297.73 1055.9 5
1327 318.98 1061.19 5
1327 318.38 1063.42 5
1327 323.16 1064.53 5
1328 287.06 1044.27 5
1328 276.73 1042.4 5
1328 273.47 1059.9 5
1328 283.8 1061.88 5
1328 287.06 1044.27 5
1329 276.14 1041.41 5
1329 268.01 1039.82 5
1329 264.66 1057.55 5
1329 272.79 1059.14 5
1329 276.14 1041.41 5
1330 266.04 1041.09 5
1330 262.13 1040.4 5
1330 259.56 1055.44 5
1330 263.48 1056.13 5
1330 266.04 1041.09 5
1331 289.62 1033 5
1331 264.56 1027.8 5
1331 262.62 1037.28 5
1331 287.68 1042.48 5
1331 289.62 1033 5
1332 260.36 1030.78 5
1332 261.09 1026.1 5
1332 267.49 1027.07 5
1332 268.96 1017.6 5
1332 251.48 1014.78 5
1332 249.28 1029.04 5
1332 260.36 1030.78 5
1333 282.36 1020.62 5
1333 270.4 1018.23 5
1333 268.55 1027.38 5
1333 280.5 1029.77 5
1333 282.36 1020.62 5
1334 269.78 1005.04 5
1334 256.88 1002.78 5
1334 254.98 1014.03 5
1334 267.78 1016.18 5
1334 269.78 1005.04 5
1335 269.78 1005.04 5
1335 267.78 1016.18 5
1335 277.82 1017.95 5
1335 279.72 1006.7 5
1335 269.78 1005.04 5
1336 257.12 1001.11 5
1336 240.76 997.71 5
1336 238.05 1010.65 5
1336 254.41 1014.05 5
1336 257.12 1001.11 5
1337 260.48 987.6 5
1337 256.36 986.47 5
1337 253.42 997.64 5
1337 257.44 998.66 5
1337 260.48 987.6 5
1338 260.48 987.6 5
1338 257.44 998.66 5
1338 269.6 1001.93 5
1338 269.08 1003.83 5
1338 276.94 1005.87 5
1338 281.35 988.9 5
1338 277.13 987.66 5
1338 276 991.68 5
1338 260.48 987.6 5
1339 278.62 974.97 5
1339 264.14 970.86 5
1339 260.48 983.82 5
1339 274.95 987.93 5
1339 278.62 974.97 5
1340 288.31 974.64 5
1340 280.93 972.37 5
1340 276.89 985.67 5
1340 284.18 987.94 5
1340 288.31 974.64 5
1341 294.59 959.96 5
1341 276.93 953.92 5
1341 273.22 965 5
1341 290.88 971.03 5
1341 294.59 959.96 5
1342 322.33 987.96 5
1342 325.26 979.79 5
1342 318.54 977.39 5
1342 317.03 981.42 5
1342 310.11 978.91 5
1342 308.7 983.05 5
1342 322.33 987.96 5
1343 311.55 964.56 5
1343 307.2 976.76 5
1343 315.74 979.45 5
1343 316.71 976.43 5
1343 320.35 977.57 5
1343 323.25 968.18 5
1343 311.55 964.56 5
1344 300.04 960.94 5
1344 296.4 959.8 5
1344 292.53 972.21 5
1344 296.17 973.35 5
1344 300.04 960.94 5
1345 311.55 964.56 5
1345 300.04 960.94 5
1345 296.17 973.35 5
1345 307.2 976.76 5
1345 311.55 964.56 5
1346 332.38 978.85 5
1346 336.33 966.33 5
1346 328.85 963.94 5
1346 326.39 971.66 5
1346 323.51 970.73 5
1346 322.01 975.53 5
1346 332.38 978.85 5
1347 331.01 955.46 5
1347 301.07 945.27 5
1347 296.65 958.47 5
1347 326.5 968.66 5
1347 331.01 955.46 5
1348 299.19 946.31 5
1348 291.04 943.83 5
1348 287.18 956.57 5
1348 295.33 959.05 5
1348 299.19 946.31 5
1349 292.16 939.48 5
1349 287.93 937.57 5
1349 283.71 947.22 5
1349 287.94 949.12 5
1349 292.16 939.48 5
1350 304.92 928.53 5
1350 296.96 926.16 5
1350 293.02 939.46 5
1350 300.98 941.83 5
1350 304.92 928.53 5
1351 334.91 940.61 5
1351 305.26 930.63 5
1351 300.84 943.72 5
1351 330.49 953.69 5
1351 334.91 940.61 5
1352 372.6 963.28 5
1352 334.85 949.15 5
1352 329.68 962.93 5
1352 367.44 977.05 5
1352 372.6 963.28 5
1353 390.21 963.76 5
1353 378.06 961.15 5
1353 375.09 974.87 5
1353 387.24 977.48 5
1353 390.21 963.76 5
1354 425.21 970.73 5
1354 410.3 968.07 5
1354 408.15 980.56 5
1354 423.54 983.31 5
1354 425.21 970.73 5
1355 441.45 980.46 5
1355 443.28 970.32 5
1355 440.32 969.72 5
1355 438.5 969.43 5
1355 437.83 972.99 5
1355 435.58 985.48 5
1355 440.46 986.37 5
1355 441.45 980.46 5
1356 394.72 965.21 5
1356 390.33 964.42 5
1356 388.08 977.02 5
1356 392.57 977.8 5
1356 394.72 965.21 5
1357 410.3 968.07 5
1357 394.72 965.21 5
1357 392.57 977.8 5
1357 408.15 980.56 5
1357 410.3 968.07 5
1358 437.83 972.99 5
1358 425.21 970.73 5
1358 423.54 983.31 5
1358 435.58 985.48 5
1358 437.83 972.99 5
1359 405.76 950.42 5
1359 385.69 947.1 5
1359 383.64 959.8 5
1359 403.71 963.12 5
1359 405.76 950.42 5
1360 378.71 945.6 5
1360 361.8 939.32 5
1360 360.65 942.57 5
1360 355.75 940.68 5
1360 357.35 936.43 5
1360 352.55 934.65 5
1360 347.21 948.98 5
1360 373.82 958.92 5
1360 378.71 945.6 5
1361 347.26 947.32 5
1361 337.27 943.55 5
1361 335.31 948.7 5
1361 352.03 954.98 5
1361 353.27 951.62 5
1361 346.64 949.11 5
1361 347.26 947.32 5
1362 348.2 942.97 5
1362 339.93 939.71 5
1362 338.5 943.3 5
1362 346.77 946.55 5
1362 348.2 942.97 5
1363 343.26 939.64 5
1363 345.94 932.69 5
1363 351.12 934.68 5
1363 353.09 929.64 5
1363 343.96 926.08 5
1363 339.32 938.06 5
1363 343.26 939.64 5
1364 383.35 926.29 9
1364 358.75 916.86 9
1364 353.23 931.42 9
1364 377.83 940.84 9
1364 383.35 926.29 9
1365 392.18 906.99 5
1365 383.83 904.08 5
1365 383.12 906.2 5
1365 375.54 903.6 5
1365 376.25 901.59 5
1365 367.99 898.67 5
1365 363.92 910.64 5
1365 388.02 918.97 5
1365 392.18 906.99 5
1366 424.21 931.46 9
1366 403.78 925.38 9
1366 400.81 924.45 9
1366 396.61 938.53 9
1366 398.62 939.15 9
1366 415.78 944.31 9
1366 419.81 945.43 9
1366 424.21 931.46 9
1367 424.21 931.46 9
1367 419.81 945.43 9
1367 443.59 952.55 9
1367 447.89 938.47 9
1367 424.21 931.46 9
1368 443.59 952.55 9
1368 419.81 945.43 9
1368 415.78 944.31 9
1368 412.73 955.14 9
1368 411.07 960.84 9
1368 423.91 964.54 9
1368 439.06 968.86 9
1368 443.59 952.55 9
1369 423.91 964.54 5
1369 411.07 960.84 5
1369 412.73 955.14 5
1369 410.44 954.75 5
1369 408.77 964 5
1369 423.49 966.66 5
1369 423.91 964.54 5
1370 398.62 939.15 5
1370 396.61 938.53 5
1370 400.81 924.45 5
1370 403.78 925.38 5
1370 410.63 906.9 5
1370 402.08 903.66 5
1370 387.22 943.52 5
1370 395.77 946.76 5
1370 398.62 939.15 5
1371 494.89 983.23 5
1371 495.59 980.66 5
1371 461.76 971.34 5
1371 441.35 965.7 5
1371 440.32 969.72 5
1371 443.28 970.32 5
1371 441.45 980.46 5
1371 446.14 981.8 5
1371 488.11 993.38 5
1371 491.95 994.4 5
1371 494.89 983.23 5
1372 504.19 985.8 5
1372 497 983.85 5
1372 493.97 995.24 5
1372 500.86 997.08 5
1372 504.01 986.35 5
1372 504.19 985.8 5
1373 510.7 987.53 5
1373 504.19 985.8 5
1373 504.01 986.35 5
1373 500.86 997.08 5
1373 508.91 999.23 5
1373 511.95 987.84 5
1373 510.7 987.53 5
1374 513.89 967.04 5
1374 501.61 963.32 5
1374 467.1 953.12 5
1374 463.34 965.97 5
1374 512.71 980.6 5
1374 516.47 967.75 5
1374 513.89 967.04 5
1375 329.03 915.32 9
1375 342.31 898.92 9
1375 344.73 900.64 9
1375 346.93 897.48 9
1375 360.43 908.05 9
1375 366.79 900.25 9
1375 344.99 884.87 9
1375 340.31 891.53 9
1375 335.66 888.2 9
1375 310.96 923.06 9
1375 319.39 929.08 9
1375 329.03 915.32 9
1376 360.43 908.05 5
1376 346.93 897.48 5
1376 344.73 900.64 5
1376 342.31 898.92 5
1376 329.03 915.32 5
1376 345.67 926.15 5
1376 360.43 908.05 5
1377 215 1168.26 9
1377 215.5 1165.47 9
1377 239.39 1169.58 9
1377 242.1 1153.2 9
1377 199.97 1146.07 9
1377 192.89 1188.31 9
1377 211.13 1191.44 9
1377 213.77 1175.83 9
1377 215 1168.26 9
1378 236.09 1192.86 5
1378 213.63 1188.6 5
1378 211.96 1197.63 5
1378 234.42 1201.89 5
1378 236.09 1192.86 5
1379 189.72 1183.5 12
1379 192.36 1168 12
1379 154.35 1161.56 12
1379 154.84 1158.67 12
1379 139.28 1156.03 12
1379 138.94 1157.71 12
1379 100.65 1151.28 12
1379 97.94 1167.66 12
1379 135.46 1174 12
1379 134.89 1177.45 12
1379 151.31 1180.29 12
1379 151.8 1177.17 12
1379 189.72 1183.5 12
1380 56.36 1133.45 5
1380 74.71 1137.01 5
1380 73.71 1142.48 5
1380 75.14 1142.77 5
1380 80.11 1143.77 5
1380 75.99 1164.41 5
1380 91.85 1167.58 5
1380 100.16 1125.2 5
1380 59.55 1117.16 5
1380 56.36 1133.45 5
1381 75.14 1142.77 5
1381 73.71 1142.48 5
1381 74.71 1137.01 5
1381 56.36 1133.45 5
1381 54.53 1143.37 5
1381 74.22 1147.35 5
1381 75.14 1142.77 5
1382 74.2 1238.28 9
1382 114.04 1245.78 9
1382 117 1246.38 9
1382 127.24 1194.06 9
1382 81.75 1185.03 9
1382 71.53 1237.79 9
1382 74.2 1238.28 9
1383 295.87 1260.97 12
1383 248.44 1251.52 12
1383 245.5 1266.35 12
1383 292.92 1275.8 12
1383 295.87 1260.97 12
1384 292.5 1218.86 12
1384 261.91 1213.13 12
1384 257.8 1212.34 12
1384 254.63 1229.4 12
1384 301.28 1238.2 12
1384 304.45 1221.14 12
1384 292.5 1218.86 12
1385 320.28 1255.64 15
1385 315.79 1254.96 15
1385 314.34 1265.43 15
1385 323.89 1266.76 15
1385 324.54 1262.42 15
1385 319.48 1261.65 15
1385 320.28 1255.64 15
1386 356.41 1236.6 5
1386 351.28 1233.06 5
1386 339.72 1249.75 5
1386 344.86 1253.3 5
1386 356.41 1236.6 5
1387 361.19 1181.99 96
1387 337.02 1177.99 96
1387 326.03 1176.25 96
1387 322.02 1201.31 96
1387 327.56 1202.19 96
1387 355.17 1206.66 96
1387 360.9 1207.64 96
1387 364.92 1182.57 96
1387 361.19 1181.99 96
1388 355.17 1206.66 87
1388 327.56 1202.19 87
1388 325.9 1211.88 87
1388 353.43 1216.69 87
1388 355.17 1206.66 87
1389 300.54 1191.15 18
1389 301.11 1187.36 18
1389 294.52 1186.29 18
1389 295.91 1177.49 18
1389 296.24 1175.49 18
1389 282.57 1173.25 18
1389 282.33 1174.92 18
1389 280.94 1183.83 18
1389 277.31 1183.25 18
1389 276.82 1186.26 18
1389 276.17 1190.6 18
1389 278.37 1190.99 18
1389 298.62 1194.19 18
1389 300.05 1194.38 18
1389 300.54 1191.15 18
1390 278.37 1190.99 12
1390 276.17 1190.6 12
1390 276.82 1186.26 12
1390 264.33 1185.21 12
1390 263.6 1193.66 12
1390 269.6 1194.19 12
1390 269.45 1195.64 12
1390 274.41 1196.08 12
1390 274.64 1194.08 12
1390 278.07 1194.33 12
1390 278.37 1190.99 12
1391 300.54 1191.15 12
1391 300.05 1194.38 12
1391 298.62 1194.19 12
1391 298.3 1196.53 12
1391 300.59 1196.7 12
1391 300.27 1199.15 12
1391 311.53 1200.45 12
1391 312.46 1192.32 12
1391 300.54 1191.15 12
1392 282.33 1174.92 12
1392 282.57 1173.25 12
1392 296.24 1175.49 12
1392 295.91 1177.49 12
1392 311.2 1180.36 12
1392 312.29 1174.34 12
1392 309.7 1173.85 12
1392 310.03 1171.73 12
1392 301.23 1170.04 12
1392 301.74 1167.59 12
1392 295.43 1166.4 12
1392 294.76 1169.97 12
1392 289.69 1168.98 12
1392 290.36 1165.41 12
1392 283.48 1164.12 12
1392 282.81 1167.8 12
1392 275.17 1166.42 12
1392 274.91 1167.65 12
1392 273.29 1167.36 12
1392 272.2 1173.04 12
1392 282.33 1174.92 12
1393 296.26 1194.69 18
1393 280.01 1192.07 18
1393 278.38 1202.43 18
1393 294.62 1205.05 18
1393 296.26 1194.69 18
1394 288.72 1205.08 12
1394 280.88 1203.7 12
1394 280.22 1207.6 12
1394 288.06 1208.98 12
1394 288.72 1205.08 12
1395 286.97 1299.58 12
1395 239.55 1290.14 12
1395 236.6 1304.97 12
1395 284.02 1314.42 12
1395 286.97 1299.58 12
1396 280.98 1340.46 12
1396 233.57 1331.02 12
1396 230.62 1345.85 12
1396 278.04 1355.3 12
1396 280.98 1340.46 12
1397 276.55 1356.55 5
1397 231.38 1349.28 5
1397 229.9 1358.41 5
1397 275.07 1365.69 5
1397 276.55 1356.55 5
1398 169.36 1293.22 9
1398 162.38 1291.83 9
1398 162.29 1291.83 9
1398 152.54 1289.84 9
1398 145.4 1326.42 9
1398 214.98 1340.22 9
1398 222.11 1303.64 9
1398 169.36 1293.22 9
1399 218.59 1292.51 6
1399 191.25 1286.82 6
1399 189.39 1295.86 6
1399 216.74 1301.55 6
1399 218.59 1292.51 6
1400 288.83 1349.72 5
1400 280.81 1348.46 5
1400 270.36 1418.97 5
1400 278.38 1420.23 5
1400 288.83 1349.72 5
1401 320.56 1336.78 5
1401 317.18 1334.97 5
1401 291.84 1381.4 5
1401 295.21 1383.21 5
1401 320.56 1336.78 5
1402 853.4 452.59 96
1402 853.85 447.7 96
1402 855.85 447.88 96
1402 857.07 435.86 96
1402 847.34 434.87 96
1402 847.57 432.64 96
1402 839.75 431.82 96
1402 840.05 428.6 96
1402 813.25 426 96
1402 813.55 422.66 96
1402 804.87 421.86 96
1402 805.09 419.31 96
1402 795.36 418.31 96
1402 795.12 420.09 96
1402 790.93 419.74 96
1402 790.49 424.97 96
1402 785.05 424.43 96
1402 784.22 432.77 96
1402 786.41 432.94 96
1402 785.95 437.39 96
1402 788.9 437.65 96
1402 788.22 444.66 96
1402 793.57 445.2 96
1402 793.41 446.76 96
1402 800.66 447.48 96
1402 801.35 440.7 96
1402 820.33 442.59 96
1402 820.02 445.59 96
1402 829.56 446.48 96
1402 829.18 450.27 96
1402 853.4 452.59 96
1403 916.73 497.07 96
1403 918.24 481.72 96
1403 908.81 480.94 96
1403 909.12 478.38 96
1403 900.16 477.59 96
1403 900.31 476.14 96
1403 890.11 475.16 96
1403 889.82 478.72 96
1403 883.05 477.98 96
1403 883.14 477.76 96
1403 874.18 476.97 96
1403 874.32 475.3 96
1403 865.26 474.4 96
1403 865.5 472.51 96
1403 857.21 471.81 96
1403 856.9 474.59 96
1403 846.6 473.72 96
1403 845.38 485.51 96
1403 847.28 485.69 96
1403 846.82 490.14 96
1403 854.07 490.75 96
1403 853.75 493.09 96
1403 858.42 493.64 96
1403 858.73 490.75 96
1403 886.86 493.32 96
1403 886.7 494.54 96
1403 892.8 494.96 96
1403 892.64 496.4 96
1403 902.46 497.29 96
1403 902.69 494.95 96
1403 906.12 495.2 96
1403 906.14 496.09 96
1403 916.73 497.07 96
1404 810.64 511.61 96
1404 810.8 506.62 96
1404 816.99 506.58 96
1404 817.09 503.14 96
1404 825.84 503.16 96
1404 826.04 499.5 96
1404 828.7 499.55 96
1404 828.84 490 96
1404 820 490.09 96
1404 820.1 486.65 96
1404 811.35 486.74 96
1404 811.44 482.63 96
1404 801.35 482.64 96
1404 801.41 484.75 96
1404 792.75 484.84 96
1404 792.51 497.94 96
1404 797.36 497.94 96
1404 797.25 501.05 96
1404 794.5 501.22 96
1404 794.42 505.66 96
1404 797.46 505.59 96
1404 797.41 511.14 96
1404 801.97 511.04 96
1404 801.99 511.59 96
1404 810.64 511.61 96
1405 816.82 579.38 96
1405 816.88 577.83 96
1405 823.73 578 96
1405 823.84 567.12 96
1405 835.73 567.29 96
1405 835.78 565.52 96
1405 841.11 565.61 96
1405 841.2 561.73 96
1405 843.58 561.78 96
1405 843.78 550.57 96
1405 833.59 550.36 96
1405 833.68 546.37 96
1405 827.4 546.29 96
1405 827.31 550.07 96
1405 820.84 549.99 96
1405 820.99 544.89 96
1405 807.1 544.65 96
1405 807.04 549.87 96
1405 802.28 549.76 96
1405 802.14 559.08 96
1405 808.32 559.16 96
1405 808.28 565.26 96
1405 805.71 565.21 96
1405 805.67 570.87 96
1405 806.62 570.85 96
1405 806.56 576.07 96
1405 811.22 576.18 96
1405 811.21 579.29 96
1405 816.82 579.38 96
1406 805.36 410.87 5
1406 799.18 411.01 5
1406 799.27 414.56 5
1406 805.45 414.41 5
1406 805.36 410.87 5
1407 812.63 401.38 5
1407 807.78 397.38 5
1407 805.19 400.55 5
1407 810.15 404.65 5
1407 812.63 401.38 5
1408 812.63 401.38 5
1408 810.15 404.65 5
1408 815 408.65 5
1408 817.59 405.48 5
1408 812.63 401.38 5
1409 422.14 615.84 9
1409 441.53 630.04 9
1409 458.01 642.1 9
1409 472.27 622.57 9
1409 429.32 591.15 9
1409 429.59 590.7 9
1409 424.16 586.71 9
1409 409.54 606.58 9
1409 422.14 615.84 9
